country_name,year,population
Holy See,2010,"1,713,504"
Holy See,2005,"848,710"
Holy See,2000,"645,937"
Holy See,1995,"515,133"
Holy See,1990,"441,675"
Holy See,1985,"365,868"
Holy See,1980,"277,450"
Holy See,1975,"195,043"
Holy See,1970,"118,007"
Holy See,1965,"64,843"
Holy See,1960,"36,385"
Holy See,1955,"28,668"
Holy See,2024,"2,719,694"
Holy See,2023,"2,675,352"
Holy See,2022,"2,630,296"
Holy See,2020,"2,546,402"
Holy See,2015,"2,305,171"
Holy See,2010,"2,091,664"
Holy See,2005,"1,892,807"
Holy See,2000,"1,726,985"
Holy See,1995,"1,543,634"
Holy See,1990,"1,341,474"
Holy See,1985,"1,138,704"
Holy See,1980,"938,578"
Holy See,1975,"727,930"
Holy See,1970,"592,244"
Holy See,1965,"570,975"
Holy See,1960,"512,865"
Holy See,1955,"461,880"
Holy See,2024,"2,777,979"
Holy See,2023,"2,777,970"
Holy See,2022,"2,780,469"
Holy See,2020,"2,805,608"
Holy See,2015,"2,878,595"
Holy See,2010,"2,946,293"
Holy See,2005,"3,047,246"
Holy See,2000,"3,168,523"
Holy See,1995,"3,322,782"
Holy See,1990,"3,556,539"
Holy See,1985,"3,300,896"
Holy See,1980,"3,135,123"
Holy See,1975,"2,830,798"
Holy See,1970,"2,534,377"
Holy See,1965,"2,234,051"
Holy See,1960,"1,904,148"
Holy See,1955,"1,604,376"
Holy See,2024,"2,824,738"
Holy See,2023,"2,825,544"
Holy See,2022,"2,827,377"
Holy See,2020,"2,820,436"
Holy See,2015,"2,794,445"
Holy See,2010,"2,733,896"
Holy See,2005,"2,676,863"
Holy See,2000,"2,612,205"
Holy See,1995,"2,509,372"
Holy See,1990,"2,392,030"
Holy See,1985,"2,292,030"
Holy See,1980,"2,135,546"
Holy See,1975,"2,003,094"
Holy See,1970,"1,859,091"
Holy See,1965,"1,746,977"
Holy See,1960,"1,642,331"
Holy See,1955,"1,552,883"
Holy See,2024,"2,841,803"
Holy See,2023,"2,773,168"
Holy See,2022,"2,705,992"
Holy See,2020,"2,573,995"
Holy See,2015,"2,253,133"
Holy See,2010,"1,937,275"
Holy See,2005,"1,660,368"
Holy See,2000,"1,437,539"
Holy See,1995,"1,242,155"
Holy See,1990,"1,040,616"
Holy See,1985,"855,958"
Holy See,1980,"718,586"
Holy See,1975,"612,909"
Holy See,1970,"528,731"
Holy See,1965,"458,908"
Holy See,1960,"399,649"
Holy See,1955,"349,374"
Holy See,2024,"2,826,020"
Holy See,2023,"2,832,439"
Holy See,2022,"2,842,321"
Holy See,2020,"2,866,849"
Holy See,2015,"2,882,481"
Holy See,2010,"2,913,399"
Holy See,2005,"3,032,634"
Holy See,2000,"3,182,021"
Holy See,1995,"3,284,364"
Holy See,1990,"3,295,066"
Holy See,1985,"3,171,725"
Holy See,1980,"2,941,651"
Holy See,1975,"2,650,122"
Holy See,1970,"2,324,731"
Holy See,1965,"2,009,789"
Holy See,1960,"1,711,189"
Holy See,1955,"1,453,730"
Holy See,2024,"2,692,798"
Holy See,2023,"2,718,352"
Holy See,2022,"2,750,055"
Holy See,2020,"2,820,267"
Holy See,2015,"2,963,765"
Holy See,2010,"3,139,019"
Holy See,2005,"3,373,533"
Holy See,2000,"3,599,637"
Holy See,1995,"3,747,267"
Holy See,1990,"3,785,847"
Holy See,1985,"3,672,852"
Holy See,1980,"3,521,206"
Holy See,1975,"3,368,287"
Holy See,1970,"3,210,147"
Holy See,1965,"3,052,979"
Holy See,1960,"2,875,684"
Holy See,1955,"2,699,051"
Holy See,2024,"3,493,629"
Holy See,2023,"3,447,157"
Holy See,2022,"3,398,366"
Holy See,2020,"3,294,335"
Holy See,2015,"2,964,749"
Holy See,2010,"2,702,520"
Holy See,2005,"2,559,255"
Holy See,2000,"2,450,979"
Holy See,1995,"2,330,334"
Holy See,1990,"2,161,433"
Holy See,1985,"1,919,744"
Holy See,1980,"1,697,780"
Holy See,1975,"1,485,691"
Holy See,1970,"1,293,880"
Holy See,1965,"1,134,072"
Holy See,1960,"977,903"
Holy See,1955,"844,997"
Holy See,2024,"3,194,378"
Holy See,2023,"3,210,847"
Holy See,2022,"3,233,526"
Holy See,2020,"3,318,407"
Holy See,2015,"3,524,324"
Holy See,2010,"3,811,088"
Holy See,2005,"4,094,297"
Holy See,2000,"4,179,350"
Holy See,1995,"3,750,527"
Holy See,1990,"4,494,310"
Holy See,1985,"4,383,306"
Holy See,1980,"4,199,820"
Holy See,1975,"4,022,090"
Holy See,1970,"3,815,561"
Holy See,1965,"3,565,517"
Holy See,1960,"3,262,539"
Holy See,1955,"2,958,430"
Holy See,2024,"3,423,316"
Holy See,2023,"3,423,108"
Holy See,2022,"3,422,794"
Holy See,2020,"3,429,086"
Holy See,2015,"3,402,818"
Holy See,2010,"3,352,651"
Holy See,2005,"3,317,665"
Holy See,2000,"3,292,224"
Holy See,1995,"3,208,300"
Holy See,1990,"3,117,012"
Holy See,1985,"3,024,218"
Holy See,1980,"2,953,750"
Holy See,1975,"2,871,947"
Holy See,1970,"2,790,265"
Holy See,1965,"2,680,427"
Holy See,1960,"2,529,021"
Holy See,1955,"2,366,209"
Holy See,2024,"3,329,865"
Holy See,2023,"3,435,931"
Holy See,2022,"3,272,996"
Holy See,2020,"3,084,847"
Holy See,2015,"3,277,388"
Holy See,2010,"3,678,186"
Holy See,2005,"4,001,382"
Holy See,2000,"4,251,573"
Holy See,1995,"4,461,231"
Holy See,1990,"4,480,199"
Holy See,1985,"4,300,695"
Holy See,1980,"4,103,240"
Holy See,1975,"3,913,586"
Holy See,1970,"3,711,140"
Holy See,1965,"3,476,796"
Holy See,1960,"3,133,267"
Holy See,1955,"2,714,714"
Holy See,2024,"3,717,425"
Holy See,2023,"3,728,282"
Holy See,2022,"3,744,385"
Holy See,2020,"3,765,912"
Holy See,2015,"3,771,132"
Holy See,2010,"3,836,831"
Holy See,2005,"3,961,182"
Holy See,2000,"4,265,172"
Holy See,1995,"4,877,676"
Holy See,1990,"5,391,636"
Holy See,1985,"5,338,867"
Holy See,1980,"5,145,843"
Holy See,1975,"4,970,320"
Holy See,1970,"4,800,426"
Holy See,1965,"4,418,592"
Holy See,1960,"4,051,492"
Holy See,1955,"3,738,231"
Holy See,2024,"3,986,627"
Holy See,2023,"4,008,617"
Holy See,2022,"4,030,358"
Holy See,2020,"4,096,869"
Holy See,2015,"4,254,815"
Holy See,2010,"4,368,682"
Holy See,2005,"4,429,681"
Holy See,2000,"4,548,434"
Holy See,1995,"4,807,100"
Holy See,1990,"4,873,707"
Holy See,1985,"4,803,325"
Holy See,1980,"4,680,144"
Holy See,1975,"4,579,428"
Holy See,1970,"4,492,638"
Holy See,1965,"4,371,381"
Holy See,1960,"4,215,324"
Holy See,1955,"4,049,659"
Holy See,2024,"3,817,651"
Holy See,2023,"3,748,901"
Holy See,2022,"3,684,032"
Holy See,2020,"3,555,868"
Holy See,2015,"3,340,006"
Holy See,2010,"3,147,727"
Holy See,2005,"2,831,732"
Holy See,2000,"2,392,880"
Holy See,1995,"2,157,220"
Holy See,1990,"2,149,960"
Holy See,1985,"1,899,243"
Holy See,1980,"1,657,982"
Holy See,1975,"1,450,867"
Holy See,1970,"1,272,748"
Holy See,1965,"1,121,739"
Holy See,1960,"993,568"
Holy See,1955,"895,009"
Holy See,2024,"3,268,802"
Holy See,2023,"3,260,314"
Holy See,2022,"3,252,407"
Holy See,2020,"3,271,564"
Holy See,2015,"3,497,335"
Holy See,2010,"3,717,922"
Holy See,2005,"3,805,559"
Holy See,2000,"3,827,108"
Holy See,1995,"3,704,947"
Holy See,1990,"3,543,776"
Holy See,1985,"3,406,279"
Holy See,1980,"3,214,568"
Holy See,1975,"2,972,267"
Holy See,1970,"2,737,619"
Holy See,1965,"2,564,270"
Holy See,1960,"2,365,072"
Holy See,1955,"2,309,782"
Holy See,2024,"4,349,380"
Holy See,2023,"4,310,108"
Holy See,2022,"4,268,873"
Holy See,2020,"4,360,444"
Holy See,2015,"3,908,743"
Holy See,2010,"2,943,356"
Holy See,2005,"2,235,403"
Holy See,2000,"1,934,901"
Holy See,1995,"1,655,222"
Holy See,1990,"1,674,938"
Holy See,1985,"1,888,975"
Holy See,1980,"1,493,870"
Holy See,1975,"1,095,998"
Holy See,1970,"802,786"
Holy See,1965,"513,840"
Holy See,1960,"305,415"
Holy See,1955,"183,458"
Holy See,2024,"5,089,478"
Holy See,2023,"5,056,935"
Holy See,2022,"5,023,109"
Holy See,2020,"4,946,119"
Holy See,2015,"4,665,760"
Holy See,2010,"4,524,585"
Holy See,2005,"4,121,216"
Holy See,2000,"3,768,950"
Holy See,1995,"3,579,482"
Holy See,1990,"3,485,374"
Holy See,1985,"3,505,769"
Holy See,1980,"3,391,387"
Holy See,1975,"3,157,919"
Holy See,1970,"2,937,637"
Holy See,1965,"2,852,401"
Holy See,1960,"2,811,067"
Holy See,1955,"2,886,368"
Holy See,2024,"4,527,961"
Holy See,2023,"4,468,087"
Holy See,2022,"4,408,581"
Holy See,2020,"4,294,396"
Holy See,2015,"3,957,099"
Holy See,2010,"3,623,617"
Holy See,2005,"3,305,868"
Holy See,2000,"3,001,731"
Holy See,1995,"2,716,067"
Holy See,1990,"2,449,968"
Holy See,1985,"2,197,065"
Holy See,1980,"1,956,987"
Holy See,1975,"1,734,876"
Holy See,1970,"1,516,188"
Holy See,1965,"1,310,556"
Holy See,1960,"1,126,989"
Holy See,1955,"980,004"
Holy See,2024,"4,713,553"
Holy See,2023,"4,644,384"
Holy See,2022,"4,576,298"
Holy See,2020,"4,543,399"
Holy See,2015,"4,191,776"
Holy See,2010,"2,881,914"
Holy See,2005,"2,515,192"
Holy See,2000,"2,344,253"
Holy See,1995,"2,172,672"
Holy See,1990,"1,804,524"
Holy See,1985,"1,353,289"
Holy See,1980,"1,017,462"
Holy See,1975,"787,194"
Holy See,1970,"670,693"
Holy See,1965,"593,808"
Holy See,1960,"536,553"
Holy See,1955,"492,416"
Holy See,2024,"4,993,922"
Holy See,2023,"4,862,989"
Holy See,2022,"4,736,139"
Holy See,2020,"4,498,604"
Holy See,2015,"3,946,220"
Holy See,2010,"3,419,461"
Holy See,2005,"3,012,360"
Holy See,2000,"2,695,003"
Holy See,1995,"2,380,341"
Holy See,1990,"2,006,027"
Holy See,1985,"1,746,265"
Holy See,1980,"1,506,694"
Holy See,1975,"1,302,436"
Holy See,1970,"1,122,198"
Holy See,1965,"965,621"
Holy See,1960,"838,478"
Holy See,1955,"738,577"
Holy See,2024,"5,269,939"
Holy See,2023,"5,228,100"
Holy See,2022,"5,185,288"
Holy See,2020,"5,061,133"
Holy See,2015,"4,590,590"
Holy See,2010,"4,346,338"
Holy See,2005,"4,132,781"
Holy See,2000,"3,855,266"
Holy See,1995,"3,673,893"
Holy See,1990,"3,397,389"
Holy See,1985,"3,268,356"
Holy See,1980,"3,147,168"
Holy See,1975,"3,095,428"
Holy See,1970,"2,824,061"
Holy See,1965,"2,638,316"
Holy See,1960,"2,381,189"
Holy See,1955,"2,140,976"
Holy See,2024,"5,246,714"
Holy See,2023,"5,212,173"
Holy See,2022,"5,180,829"
Holy See,2020,"5,123,105"
Holy See,2015,"4,895,242"
Holy See,2010,"4,622,252"
Holy See,2005,"4,315,887"
Holy See,2000,"3,979,193"
Holy See,1995,"3,572,856"
Holy See,1990,"3,158,253"
Holy See,1985,"2,771,463"
Holy See,1980,"2,414,303"
Holy See,1975,"2,111,850"
Holy See,1970,"1,855,697"
Holy See,1965,"1,602,736"
Holy See,1960,"1,346,302"
Holy See,1955,"1,123,982"
Holy See,2024,"5,494,963"
Holy See,2023,"5,371,230"
Holy See,2022,"5,250,072"
Holy See,2020,"5,019,401"
Holy See,2015,"4,484,614"
Holy See,2010,"3,992,278"
Holy See,2005,"3,541,193"
Holy See,2000,"3,139,954"
Holy See,1995,"2,623,144"
Holy See,1990,"2,124,609"
Holy See,1985,"1,731,085"
Holy See,1980,"1,453,620"
Holy See,1975,"1,263,706"
Holy See,1970,"1,118,241"
Holy See,1965,"1,148,517"
Holy See,1960,"1,073,842"
Holy See,1955,"997,117"
Holy See,2024,"5,514,477"
Holy See,2023,"5,474,360"
Holy See,2022,"5,434,319"
Holy See,2020,"5,379,839"
Holy See,2015,"5,190,356"
Holy See,2010,"4,889,741"
Holy See,2005,"4,623,689"
Holy See,2000,"4,491,202"
Holy See,1995,"4,359,333"
Holy See,1990,"4,241,636"
Holy See,1985,"4,152,637"
Holy See,1980,"4,085,776"
Holy See,1975,"4,007,466"
Holy See,1970,"3,875,546"
Holy See,1965,"3,723,510"
Holy See,1960,"3,581,520"
Holy See,1955,"3,429,090"
Holy See,2024,"5,549,886"
Holy See,2023,"5,545,475"
Holy See,2022,"5,540,745"
Holy See,2020,"5,529,468"
Holy See,2015,"5,479,461"
Holy See,2010,"5,363,271"
Holy See,2005,"5,246,071"
Holy See,2000,"5,176,209"
Holy See,1995,"5,107,943"
Holy See,1990,"4,986,545"
Holy See,1985,"4,902,175"
Holy See,1980,"4,779,418"
Holy See,1975,"4,711,368"
Holy See,1970,"4,606,621"
Holy See,1965,"4,564,583"
Holy See,1960,"4,430,173"
Holy See,1955,"4,235,413"
Holy See,2024,"5,536,949"
Holy See,2023,"5,418,377"
Holy See,2022,"5,302,681"
Holy See,2020,"5,087,584"
Holy See,2015,"4,612,329"
Holy See,2010,"4,019,956"
Holy See,2005,"3,266,318"
Holy See,2000,"2,895,224"
Holy See,1995,"2,142,422"
Holy See,1990,"2,209,731"
Holy See,1985,"2,239,724"
Holy See,1980,"1,932,169"
Holy See,1975,"1,671,632"
Holy See,1970,"1,463,563"
Holy See,1965,"1,287,315"
Holy See,1960,"1,137,026"
Holy See,1955,"1,013,790"
Holy See,2024,"5,702,832"
Holy See,2023,"5,795,199"
Holy See,2022,"5,643,453"
Holy See,2020,"5,456,681"
Holy See,2015,"5,424,444"
Holy See,2010,"5,396,424"
Holy See,2005,"5,376,242"
Holy See,2000,"5,376,690"
Holy See,1995,"5,349,997"
Holy See,1990,"5,261,305"
Holy See,1985,"5,146,571"
Holy See,1980,"4,973,883"
Holy See,1975,"4,737,059"
Holy See,1970,"4,522,867"
Holy See,1965,"4,363,511"
Holy See,1960,"4,124,239"
Holy See,1955,"3,796,626"
Holy See,2024,"5,915,627"
Holy See,2023,"5,742,315"
Holy See,2022,"5,579,144"
Holy See,2020,"5,343,020"
Holy See,2015,"4,819,333"
Holy See,2010,"4,660,067"
Holy See,2005,"4,208,834"
Holy See,2000,"3,759,170"
Holy See,1995,"3,276,706"
Holy See,1990,"2,809,221"
Holy See,1985,"2,553,075"
Holy See,1980,"2,415,276"
Holy See,1975,"2,283,927"
Holy See,1970,"2,067,356"
Holy See,1965,"1,849,171"
Holy See,1960,"1,679,728"
Holy See,1955,"1,545,898"
Holy See,2024,"5,939,695"
Holy See,2023,"5,910,913"
Holy See,2022,"5,882,261"
Holy See,2020,"5,825,641"
Holy See,2015,"5,677,796"
Holy See,2010,"5,550,849"
Holy See,2005,"5,436,313"
Holy See,2000,"5,340,655"
Holy See,1995,"5,235,197"
Holy See,1990,"5,144,623"
Holy See,1985,"5,119,452"
Holy See,1980,"5,125,392"
Holy See,1975,"5,058,203"
Holy See,1970,"4,922,963"
Holy See,1965,"4,756,337"
Holy See,1960,"4,581,727"
Holy See,1955,"4,426,508"
Holy See,2024,"5,219,044"
Holy See,2023,"5,353,930"
Holy See,2022,"5,489,739"
Holy See,2020,"5,662,923"
Holy See,2015,"6,398,940"
Holy See,2010,"4,995,800"
Holy See,2005,"4,643,044"
Holy See,2000,"4,320,642"
Holy See,1995,"3,959,640"
Holy See,1990,"3,593,700"
Holy See,1985,"3,226,750"
Holy See,1980,"2,963,702"
Holy See,1975,"2,691,586"
Holy See,1970,"2,381,791"
Holy See,1965,"2,087,445"
Holy See,1960,"1,798,092"
Holy See,1955,"1,556,327"
Holy See,2024,"6,052,709"
Holy See,2023,"6,014,723"
Holy See,2022,"5,975,689"
Holy See,2020,"5,909,869"
Holy See,2015,"5,650,018"
Holy See,2010,"5,163,590"
Holy See,2005,"4,344,637"
Holy See,2000,"4,053,602"
Holy See,1995,"3,543,875"
Holy See,1990,"3,022,209"
Holy See,1985,"2,685,994"
Holy See,1980,"2,400,729"
Holy See,1975,"2,232,425"
Holy See,1970,"2,061,831"
Holy See,1965,"1,860,651"
Holy See,1960,"1,601,079"
Holy See,1955,"1,267,611"
Holy See,2024,"6,244,547"
Holy See,2023,"6,106,869"
Holy See,2022,"5,970,424"
Holy See,2020,"5,702,174"
Holy See,2015,"5,064,386"
Holy See,2010,"4,437,884"
Holy See,2005,"3,672,839"
Holy See,2000,"3,134,030"
Holy See,1995,"2,742,309"
Holy See,1990,"2,385,435"
Holy See,1985,"2,062,555"
Holy See,1980,"1,829,256"
Holy See,1975,"1,624,935"
Holy See,1970,"1,396,989"
Holy See,1965,"1,207,412"
Holy See,1960,"1,055,693"
Holy See,1955,"933,418"
Holy See,2024,"6,396,289"
Holy See,2023,"6,364,943"
Holy See,2022,"6,336,392"
Holy See,2020,"6,292,731"
Holy See,2015,"6,231,066"
Holy See,2010,"6,114,034"
Holy See,2005,"6,037,817"
Holy See,2000,"5,958,482"
Holy See,1995,"5,748,195"
Holy See,1990,"5,367,179"
Holy See,1985,"4,876,757"
Holy See,1980,"4,508,992"
Holy See,1975,"4,076,751"
Holy See,1970,"3,619,090"
Holy See,1965,"3,179,506"
Holy See,1960,"2,779,327"
Holy See,1955,"2,448,633"
Holy See,2024,"6,839,606"
Holy See,2023,"6,735,347"
Holy See,2022,"6,630,623"
Holy See,2020,"6,424,874"
Holy See,2015,"5,914,980"
Holy See,2010,"5,483,774"
Holy See,2005,"5,193,114"
Holy See,2000,"4,935,182"
Holy See,1995,"4,596,456"
Holy See,1990,"4,394,734"
Holy See,1985,"4,064,852"
Holy See,1980,"3,691,209"
Holy See,1975,"3,353,850"
Holy See,1970,"3,016,384"
Holy See,1965,"2,615,167"
Holy See,1960,"2,216,530"
Holy See,1955,"1,944,992"
Holy See,2024,"6,598,071"
Holy See,2023,"6,516,100"
Holy See,2022,"6,430,770"
Holy See,2020,"6,250,438"
Holy See,2015,"5,766,431"
Holy See,2010,"5,267,970"
Holy See,2005,"4,885,775"
Holy See,2000,"4,569,132"
Holy See,1995,"4,226,623"
Holy See,1990,"3,720,278"
Holy See,1985,"3,246,887"
Holy See,1980,"2,862,903"
Holy See,1975,"2,525,760"
Holy See,1970,"2,201,432"
Holy See,1965,"1,897,095"
Holy See,1960,"1,602,052"
Holy See,1955,"1,363,507"
Holy See,2024,"6,618,615"
Holy See,2023,"6,687,717"
Holy See,2022,"6,781,953"
Holy See,2020,"6,979,175"
Holy See,2015,"7,309,253"
Holy See,2010,"7,592,273"
Holy See,2005,"7,815,221"
Holy See,2000,"8,097,691"
Holy See,1995,"8,477,579"
Holy See,1990,"8,767,778"
Holy See,1985,"8,917,076"
Holy See,1980,"8,980,606"
Holy See,1975,"8,860,971"
Holy See,1970,"8,582,950"
Holy See,1965,"8,245,072"
Holy See,1960,"7,891,756"
Holy See,1955,"7,517,922"
Holy See,2024,"6,947,270"
Holy See,2023,"6,861,524"
Holy See,2022,"6,780,744"
Holy See,2020,"6,618,695"
Holy See,2015,"6,177,950"
Holy See,2010,"5,768,613"
Holy See,2005,"5,476,878"
Holy See,2000,"5,123,819"
Holy See,1995,"4,603,917"
Holy See,1990,"4,059,195"
Holy See,1985,"3,535,498"
Holy See,1980,"3,078,912"
Holy See,1975,"2,714,664"
Holy See,1970,"2,408,787"
Holy See,1965,"2,143,153"
Holy See,1960,"1,894,829"
Holy See,1955,"1,685,747"
Holy See,2024,"6,964,197"
Holy See,2023,"6,888,388"
Holy See,2022,"6,812,341"
Holy See,2020,"6,653,942"
Holy See,2015,"6,192,235"
Holy See,2010,"6,491,988"
Holy See,2005,"5,837,986"
Holy See,2000,"5,154,790"
Holy See,1995,"4,733,063"
Holy See,1990,"4,236,983"
Holy See,1985,"3,684,313"
Holy See,1980,"2,962,720"
Holy See,1975,"2,291,841"
Holy See,1970,"1,909,177"
Holy See,1965,"1,700,072"
Holy See,1960,"1,426,986"
Holy See,1955,"1,225,687"
Holy See,2024,"7,142,529"
Holy See,2023,"7,046,310"
Holy See,2022,"6,948,392"
Holy See,2020,"6,755,895"
Holy See,2015,"6,298,598"
Holy See,2010,"5,855,734"
Holy See,2005,"5,454,678"
Holy See,2000,"5,123,222"
Holy See,1995,"4,721,929"
Holy See,1990,"4,227,820"
Holy See,1985,"3,763,034"
Holy See,1980,"3,303,309"
Holy See,1975,"2,857,461"
Holy See,1970,"2,444,767"
Holy See,1965,"2,084,097"
Holy See,1960,"1,789,684"
Holy See,1955,"1,539,551"
Holy See,2024,"7,097,028"
Holy See,2023,"7,149,077"
Holy See,2022,"7,221,365"
Holy See,2020,"7,358,005"
Holy See,2015,"7,519,496"
Holy See,2010,"7,653,748"
Holy See,2005,"7,830,944"
Holy See,2000,"7,935,022"
Holy See,1995,"7,982,462"
Holy See,1990,"7,987,529"
Holy See,1985,"7,912,069"
Holy See,1980,"7,777,010"
Holy See,1975,"7,479,833"
Holy See,1970,"7,193,533"
Holy See,1965,"6,902,989"
Holy See,1960,"6,579,989"
Holy See,1955,"6,348,547"
Holy See,2024,"8,977,972"
Holy See,2023,"8,791,092"
Holy See,2022,"8,605,718"
Holy See,2020,"8,233,970"
Holy See,2015,"7,314,773"
Holy See,2010,"6,436,698"
Holy See,2005,"5,683,334"
Holy See,2000,"4,584,067"
Holy See,1995,"4,324,149"
Holy See,1990,"4,325,388"
Holy See,1985,"3,749,419"
Holy See,1980,"3,367,477"
Holy See,1975,"3,055,916"
Holy See,1970,"2,778,557"
Holy See,1965,"2,520,576"
Holy See,1960,"2,301,310"
Holy See,1955,"2,135,644"
Holy See,2024,"7,736,681"
Holy See,2023,"7,633,779"
Holy See,2022,"7,529,475"
Holy See,2020,"7,319,399"
Holy See,2015,"6,787,419"
Holy See,2010,"6,323,418"
Holy See,2005,"5,852,970"
Holy See,2000,"5,430,853"
Holy See,1995,"4,927,432"
Holy See,1990,"4,314,443"
Holy See,1985,"3,741,604"
Holy See,1980,"3,297,519"
Holy See,1975,"3,012,720"
Holy See,1970,"2,675,283"
Holy See,1965,"2,379,456"
Holy See,1960,"2,122,532"
Holy See,1955,"1,893,389"
Holy See,2024,"8,977,139"
Holy See,2023,"8,958,960"
Holy See,2022,"8,939,617"
Holy See,2020,"8,907,777"
Holy See,2015,"8,642,421"
Holy See,2010,"8,362,829"
Holy See,2005,"8,227,034"
Holy See,2000,"8,010,428"
Holy See,1995,"7,947,296"
Holy See,1990,"7,678,729"
Holy See,1985,"7,562,114"
Holy See,1980,"7,547,561"
Holy See,1975,"7,576,926"
Holy See,1970,"7,465,301"
Holy See,1965,"7,269,888"
Holy See,1960,"7,046,553"
Holy See,1955,"6,946,260"
Holy See,2024,"8,851,431"
Holy See,2023,"8,796,669"
Holy See,2022,"8,740,472"
Holy See,2020,"8,638,613"
Holy See,2015,"8,281,732"
Holy See,2010,"7,822,435"
Holy See,2005,"7,428,435"
Holy See,2000,"7,182,059"
Holy See,1995,"7,038,297"
Holy See,1990,"6,711,693"
Holy See,1985,"6,469,824"
Holy See,1980,"6,319,113"
Holy See,1975,"6,338,267"
Holy See,1970,"6,181,227"
Holy See,1965,"5,857,047"
Holy See,1960,"5,328,273"
Holy See,1955,"5,002,410"
Holy See,2024,"9,260,864"
Holy See,2023,"9,053,799"
Holy See,2022,"8,848,699"
Holy See,2020,"8,442,580"
Holy See,2015,"7,473,229"
Holy See,2010,"6,571,855"
Holy See,2005,"5,711,597"
Holy See,2000,"5,008,035"
Holy See,1995,"4,279,566"
Holy See,1990,"3,875,947"
Holy See,1985,"3,336,508"
Holy See,1980,"2,838,110"
Holy See,1975,"2,509,713"
Holy See,1970,"2,197,383"
Holy See,1965,"1,820,396"
Holy See,1960,"1,651,367"
Holy See,2024,"7,496,681"
Holy See,2023,"7,491,609"
Holy See,2022,"7,488,865"
Holy See,2020,"7,500,958"
Holy See,2015,"7,399,838"
Holy See,2010,"7,132,438"
Holy See,2005,"6,936,874"
Holy See,2000,"6,731,195"
Holy See,1995,"6,243,859"
Holy See,1990,"5,838,574"
Holy See,1985,"5,411,680"
Holy See,1980,"4,978,544"
Holy See,1975,"4,451,220"
Holy See,1970,"3,955,072"
Holy See,1965,"3,602,029"
Holy See,1960,"3,114,671"
Holy See,1955,"2,490,487"
Holy See,1955,"1,518,825"
Holy See,2024,"9,455,037"
Holy See,2023,"9,498,238"
Holy See,2022,"9,534,954"
Holy See,2020,"9,633,740"
Holy See,2015,"9,700,609"
Holy See,2010,"9,731,427"
Holy See,2005,"9,935,163"
Holy See,2000,"10,256,483"
Holy See,1995,"10,461,696"
Holy See,1990,"10,428,525"
Holy See,1985,"10,133,211"
Holy See,1980,"9,817,257"
Holy See,1975,"9,500,738"
Holy See,1970,"9,170,786"
Holy See,1965,"8,854,528"
Holy See,1960,"8,389,183"
Holy See,1955,"7,976,356"
Holy See,2024,"9,591,853"
Holy See,2023,"9,516,871"
Holy See,2022,"9,441,129"
Holy See,2020,"9,287,289"
Holy See,2015,"8,916,899"
Holy See,2010,"8,481,771"
Holy See,2005,"4,280,993"
Holy See,2000,"3,275,333"
Holy See,1995,"2,433,988"
Holy See,1990,"1,900,151"
Holy See,1985,"1,379,536"
Holy See,1980,"1,014,048"
Holy See,1975,"543,394"
Holy See,1970,"298,084"
Holy See,1965,"173,797"
Holy See,1960,"133,426"
Holy See,1955,"101,803"
Holy See,2024,"9,311,652"
Holy See,2023,"9,174,520"
Holy See,2022,"9,038,309"
Holy See,2020,"8,757,489"
Holy See,2015,"8,007,778"
Holy See,2010,"7,328,445"
Holy See,2005,"6,714,124"
Holy See,2000,"6,116,958"
Holy See,1995,"5,478,734"
Holy See,1990,"4,803,254"
Holy See,1985,"4,182,681"
Holy See,1980,"3,744,608"
Holy See,1975,"3,388,086"
